ID,File_Name,Crop_Index,R_mean,G_mean,B_mean
M_104_2,M_104_2.mp4_sec_0001.jpg,9,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0001.jpg,10,208.0059,164.997,175.0
M_104_2,M_104_2.mp4_sec_0002.jpg,1,208.2587,165.2631,175.2631
M_104_2,M_104_2.mp4_sec_0002.jpg,2,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0002.jpg,3,208.7834,165.7834,175.7834
M_104_2,M_104_2.mp4_sec_0002.jpg,4,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0002.jpg,5,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0002.jpg,6,207.9409,164.9409,174.9409
M_104_2,M_104_2.mp4_sec_0002.jpg,7,208.9394,166.4435,176.4302
M_104_2,M_104_2.mp4_sec_0002.jpg,8,211.2276,170.8123,179.2927
M_104_2,M_104_2.mp4_sec_0002.jpg,9,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0002.jpg,10,209.8914,166.8914,176.8914
M_104_2,M_104_2.mp4_sec_0003.jpg,1,208.7029,165.7029,175.7029
M_104_2,M_104_2.mp4_sec_0003.jpg,2,209.0,166.0,176.0
M_104_2,M_104_2.mp4_sec_0003.jpg,3,207.9756,164.9756,174.9756
M_104_2,M_104_2.mp4_sec_0003.jpg,4,207.799,164.799,174.799
M_104_2,M_104_2.mp4_sec_0003.jpg,5,208.2868,165.2868,175.2868
M_104_2,M_104_2.mp4_sec_0003.jpg,6,208.4974,165.4974,175.4974
M_104_2,M_104_2.mp4_sec_0003.jpg,7,208.9897,165.9897,175.9897
M_104_2,M_104_2.mp4_sec_0003.jpg,8,208.5447,165.5447,175.5447
M_104_2,M_104_2.mp4_sec_0003.jpg,9,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0003.jpg,10,207.7797,164.7797,174.7797
M_104_2,M_104_2.mp4_sec_0004.jpg,1,208.5728,165.5728,175.5728
M_104_2,M_104_2.mp4_sec_0004.jpg,2,207.0946,164.0946,174.0946
M_104_2,M_104_2.mp4_sec_0004.jpg,3,207.4723,164.4723,174.4723
M_104_2,M_104_2.mp4_sec_0004.jpg,4,208.1848,165.1848,175.1848
M_104_2,M_104_2.mp4_sec_0004.jpg,5,208.1863,165.0237,175.5115
M_104_2,M_104_2.mp4_sec_0004.jpg,6,207.2986,164.2986,174.2986
M_104_2,M_104_2.mp4_sec_0004.jpg,7,208.2579,165.2579,175.2579
M_104_2,M_104_2.mp4_sec_0004.jpg,8,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0004.jpg,9,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0004.jpg,10,207.9047,164.9387,174.9431
M_104_2,M_104_2.mp4_sec_0005.jpg,1,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0005.jpg,2,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0005.jpg,3,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0005.jpg,4,207.9002,164.9002,174.9002
M_104_2,M_104_2.mp4_sec_0005.jpg,5,207.0,164.0,174.0
M_104_2,M_104_2.mp4_sec_0005.jpg,6,209.4494,166.4302,176.5041
M_104_2,M_104_2.mp4_sec_0005.jpg,7,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0005.jpg,8,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0005.jpg,9,207.646,164.646,174.646
M_104_2,M_104_2.mp4_sec_0005.jpg,10,208.2461,165.2461,175.2461
M_104_2,M_104_2.mp4_sec_0006.jpg,1,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0006.jpg,2,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0006.jpg,3,208.0,165.0,174.9874
M_104_2,M_104_2.mp4_sec_0006.jpg,4,207.9985,164.9985,174.9985
M_104_2,M_104_2.mp4_sec_0006.jpg,5,209.5846,166.9586,176.8817
M_104_2,M_104_2.mp4_sec_0006.jpg,6,207.3259,164.3259,174.3259
M_104_2,M_104_2.mp4_sec_0006.jpg,7,207.3008,164.4996,174.5011
M_104_2,M_104_2.mp4_sec_0006.jpg,8,208.187,165.187,175.187
M_104_2,M_104_2.mp4_sec_0006.jpg,9,208.629,165.629,175.629
M_104_2,M_104_2.mp4_sec_0006.jpg,10,208.105,165.099,174.663
M_104_2,M_104_2.mp4_sec_0007.jpg,1,207.8899,164.8899,174.8899
M_104_2,M_104_2.mp4_sec_0007.jpg,2,207.9276,164.9276,174.9276
M_104_2,M_104_2.mp4_sec_0007.jpg,3,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0007.jpg,4,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0007.jpg,5,207.1988,164.1988,174.1988
M_104_2,M_104_2.mp4_sec_0007.jpg,6,209.2387,166.2387,176.2387
M_104_2,M_104_2.mp4_sec_0007.jpg,7,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0007.jpg,8,207.9778,164.9778,174.9778
M_104_2,M_104_2.mp4_sec_0007.jpg,9,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0007.jpg,10,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0008.jpg,1,207.9845,164.9845,174.9845
M_104_2,M_104_2.mp4_sec_0008.jpg,2,208.0148,165.0148,175.0148
M_104_2,M_104_2.mp4_sec_0008.jpg,3,207.4915,164.4915,174.4915
M_104_2,M_104_2.mp4_sec_0008.jpg,4,206.9985,164.0,174.0
M_104_2,M_104_2.mp4_sec_0008.jpg,5,208.6563,165.6563,175.6563
M_104_2,M_104_2.mp4_sec_0008.jpg,6,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0008.jpg,7,209.0022,165.9845,176.0554
M_104_2,M_104_2.mp4_sec_0008.jpg,8,209.235,166.3821,176.3592
M_104_2,M_104_2.mp4_sec_0008.jpg,9,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0008.jpg,10,208.3452,165.3452,175.3452
M_104_2,M_104_2.mp4_sec_0009.jpg,1,207.0,164.0,174.0
M_104_2,M_104_2.mp4_sec_0009.jpg,2,208.3511,165.3836,175.3984
M_104_2,M_104_2.mp4_sec_0009.jpg,3,207.9956,164.9956,174.9956
M_104_2,M_104_2.mp4_sec_0009.jpg,4,207.8433,164.8433,174.8433
M_104_2,M_104_2.mp4_sec_0009.jpg,5,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0009.jpg,6,207.0,164.0,174.0
M_104_2,M_104_2.mp4_sec_0009.jpg,7,208.7701,165.7701,175.7701
M_104_2,M_104_2.mp4_sec_0009.jpg,8,207.2158,164.2158,174.2158
M_104_2,M_104_2.mp4_sec_0009.jpg,9,207.0133,164.0133,174.0133
M_104_2,M_104_2.mp4_sec_0009.jpg,10,207.0163,164.0163,174.0163
M_104_2,M_104_2.mp4_sec_0010.jpg,1,208.0769,165.0828,175.0828
M_104_2,M_104_2.mp4_sec_0010.jpg,2,209.8736,168.5817,177.9727
M_104_2,M_104_2.mp4_sec_0010.jpg,3,208.7265,165.541,176.0761
M_104_2,M_104_2.mp4_sec_0010.jpg,4,210.5543,169.2018,178.6999
M_104_2,M_104_2.mp4_sec_0010.jpg,5,207.9586,165.0303,174.952
M_104_2,M_104_2.mp4_sec_0010.jpg,6,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0010.jpg,7,208.6859,165.6859,175.6859
M_104_2,M_104_2.mp4_sec_0010.jpg,8,206.9379,163.9379,173.9379
M_104_2,M_104_2.mp4_sec_0010.jpg,9,208.0318,165.0318,175.0318
M_104_2,M_104_2.mp4_sec_0010.jpg,10,207.0,164.0,174.0
M_104_2,M_104_2.mp4_sec_0011.jpg,1,207.7236,164.7236,174.7236
M_104_2,M_104_2.mp4_sec_0011.jpg,2,207.963,164.963,174.963
M_104_2,M_104_2.mp4_sec_0011.jpg,3,207.4797,164.4797,174.4797
M_104_2,M_104_2.mp4_sec_0011.jpg,4,207.3725,164.3725,174.3725
M_104_2,M_104_2.mp4_sec_0011.jpg,5,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0011.jpg,6,207.1168,164.1168,174.1168
M_104_2,M_104_2.mp4_sec_0011.jpg,7,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0011.jpg,8,207.4087,164.4087,174.4087
M_104_2,M_104_2.mp4_sec_0011.jpg,9,207.0081,164.0081,174.0081
M_104_2,M_104_2.mp4_sec_0011.jpg,10,207.9298,164.9298,174.9298
M_104_2,M_104_2.mp4_sec_0012.jpg,1,207.9978,165.0059,175.0059
M_104_2,M_104_2.mp4_sec_0012.jpg,2,207.7435,164.7435,174.7435
M_104_2,M_104_2.mp4_sec_0012.jpg,3,208.6231,165.6231,175.6231
M_104_2,M_104_2.mp4_sec_0012.jpg,4,207.8692,164.8817,174.8862
M_104_2,M_104_2.mp4_sec_0012.jpg,5,208.0118,165.0118,175.0118
M_104_2,M_104_2.mp4_sec_0012.jpg,6,207.9985,165.0562,175.0916
M_104_2,M_104_2.mp4_sec_0012.jpg,7,208.0266,165.0266,175.0266
M_104_2,M_104_2.mp4_sec_0012.jpg,8,211.3629,170.0266,179.4021
M_104_2,M_104_2.mp4_sec_0012.jpg,9,208.4922,165.4922,175.4922
M_104_2,M_104_2.mp4_sec_0012.jpg,10,209.9638,166.9638,176.9638
M_104_2,M_104_2.mp4_sec_0013.jpg,1,208.5684,165.5684,175.5684
M_104_2,M_104_2.mp4_sec_0013.jpg,2,207.0281,164.0281,174.0281
M_104_2,M_104_2.mp4_sec_0013.jpg,3,208.0059,164.997,175.0
M_104_2,M_104_2.mp4_sec_0013.jpg,4,208.5004,165.5004,175.5004
M_104_2,M_104_2.mp4_sec_0013.jpg,5,208.9608,166.014,176.014
M_104_2,M_104_2.mp4_sec_0013.jpg,6,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0013.jpg,7,207.9837,164.9837,174.9837
M_104_2,M_104_2.mp4_sec_0013.jpg,8,210.1863,167.1863,177.1863
M_104_2,M_104_2.mp4_sec_0013.jpg,9,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0013.jpg,10,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0014.jpg,1,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0014.jpg,2,208.8788,165.8788,175.8788
M_104_2,M_104_2.mp4_sec_0014.jpg,3,210.1353,167.1353,177.1353
M_104_2,M_104_2.mp4_sec_0014.jpg,4,207.9527,164.9527,174.9527
M_104_2,M_104_2.mp4_sec_0014.jpg,5,207.5706,164.5706,174.5706
M_104_2,M_104_2.mp4_sec_0014.jpg,6,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0014.jpg,7,208.3695,165.3873,175.3873
M_104_2,M_104_2.mp4_sec_0014.jpg,8,208.1456,165.1456,175.1456
M_104_2,M_104_2.mp4_sec_0014.jpg,9,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0014.jpg,10,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0015.jpg,1,207.6644,164.6644,174.6644
M_104_2,M_104_2.mp4_sec_0015.jpg,2,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0015.jpg,3,207.5617,164.5617,174.5617
M_104_2,M_104_2.mp4_sec_0015.jpg,4,208.6083,165.6083,175.6083
M_104_2,M_104_2.mp4_sec_0015.jpg,5,208.9261,165.9261,175.9261
M_104_2,M_104_2.mp4_sec_0015.jpg,6,207.6984,164.6984,174.6984
M_104_2,M_104_2.mp4_sec_0015.jpg,7,208.2446,165.2446,175.2446
M_104_2,M_104_2.mp4_sec_0015.jpg,8,208.1005,165.0843,175.133
M_104_2,M_104_2.mp4_sec_0015.jpg,9,211.1456,170.4457,179.1515
M_104_2,M_104_2.mp4_sec_0015.jpg,10,208.0687,165.0333,175.1367
M_104_2,M_104_2.mp4_sec_0016.jpg,1,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0016.jpg,2,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0016.jpg,3,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0016.jpg,4,207.0,163.997,174.003
M_104_2,M_104_2.mp4_sec_0016.jpg,5,210.2853,169.252,177.8987
M_104_2,M_104_2.mp4_sec_0016.jpg,6,208.2018,165.2018,175.2018
M_104_2,M_104_2.mp4_sec_0016.jpg,7,207.9845,164.9845,174.9845
M_104_2,M_104_2.mp4_sec_0016.jpg,8,208.6874,165.6874,175.6874
M_104_2,M_104_2.mp4_sec_0016.jpg,9,210.1064,167.2986,177.2986
M_104_2,M_104_2.mp4_sec_0016.jpg,10,207.9978,164.9978,174.9978
M_104_2,M_104_2.mp4_sec_0017.jpg,1,207.8174,164.8174,174.8174
M_104_2,M_104_2.mp4_sec_0017.jpg,2,208.3437,165.3437,175.3437
M_104_2,M_104_2.mp4_sec_0017.jpg,3,208.0222,165.0222,175.0222
M_104_2,M_104_2.mp4_sec_0017.jpg,4,208.1759,165.2025,175.2439
M_104_2,M_104_2.mp4_sec_0017.jpg,5,208.3023,165.3023,175.3023
M_104_2,M_104_2.mp4_sec_0017.jpg,6,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0017.jpg,7,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0017.jpg,8,207.9098,164.9098,174.9098
M_104_2,M_104_2.mp4_sec_0017.jpg,9,208.1559,165.0613,175.3452
M_104_2,M_104_2.mp4_sec_0017.jpg,10,207.1944,164.1944,174.1944
M_104_2,M_104_2.mp4_sec_0018.jpg,1,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0018.jpg,2,208.5329,165.5329,175.5329
M_104_2,M_104_2.mp4_sec_0018.jpg,3,208.2373,165.2373,175.2373
M_104_2,M_104_2.mp4_sec_0018.jpg,4,207.6778,164.6778,174.6778
M_104_2,M_104_2.mp4_sec_0018.jpg,5,208.6083,165.7517,175.7576
M_104_2,M_104_2.mp4_sec_0018.jpg,6,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0018.jpg,7,207.9335,164.9335,174.9335
M_104_2,M_104_2.mp4_sec_0018.jpg,8,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0018.jpg,9,207.3356,164.3444,174.3385
M_104_2,M_104_2.mp4_sec_0018.jpg,10,207.9837,164.9837,174.9837
M_104_2,M_104_2.mp4_sec_0019.jpg,1,211.0347,170.3644,179.6312
M_104_2,M_104_2.mp4_sec_0019.jpg,2,208.4959,165.4959,175.4959
M_104_2,M_104_2.mp4_sec_0019.jpg,3,208.0015,165.0015,175.0015
M_104_2,M_104_2.mp4_sec_0019.jpg,4,210.8241,170.0288,179.3429
M_104_2,M_104_2.mp4_sec_0019.jpg,5,207.1153,164.1153,174.1153
M_104_2,M_104_2.mp4_sec_0019.jpg,6,207.0,164.0,174.0
M_104_2,M_104_2.mp4_sec_0019.jpg,7,207.9793,164.9793,174.9793
M_104_2,M_104_2.mp4_sec_0019.jpg,8,208.9741,165.9741,175.9741
M_104_2,M_104_2.mp4_sec_0019.jpg,9,207.5551,164.5551,174.5551
M_104_2,M_104_2.mp4_sec_0019.jpg,10,208.204,165.2483,175.2483
M_104_2,M_104_2.mp4_sec_0020.jpg,1,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0020.jpg,2,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0020.jpg,3,208.3695,165.3695,175.3695
M_104_2,M_104_2.mp4_sec_0020.jpg,4,207.8633,164.8633,174.8633
M_104_2,M_104_2.mp4_sec_0020.jpg,5,208.3681,165.3681,175.3681
M_104_2,M_104_2.mp4_sec_0020.jpg,6,208.2313,165.2313,175.2313
M_104_2,M_104_2.mp4_sec_0020.jpg,7,207.7191,164.7191,174.7191
M_104_2,M_104_2.mp4_sec_0020.jpg,8,207.0163,164.0163,174.0163
M_104_2,M_104_2.mp4_sec_0020.jpg,9,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0020.jpg,10,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0021.jpg,1,208.051,164.9756,175.0007
M_104_2,M_104_2.mp4_sec_0021.jpg,2,211.1293,170.014,179.0118
M_104_2,M_104_2.mp4_sec_0021.jpg,3,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0021.jpg,4,207.997,165.0,175.0
M_104_2,M_104_2.mp4_sec_0021.jpg,5,208.8921,166.2469,176.2469
M_104_2,M_104_2.mp4_sec_0021.jpg,6,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0021.jpg,7,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0021.jpg,8,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0021.jpg,9,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0021.jpg,10,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0022.jpg,1,208.1752,165.2816,175.2875
M_104_2,M_104_2.mp4_sec_0022.jpg,2,208.6268,165.6268,175.6268
M_104_2,M_104_2.mp4_sec_0022.jpg,3,207.116,164.116,174.116
M_104_2,M_104_2.mp4_sec_0022.jpg,4,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0022.jpg,5,207.98,164.98,174.98
M_104_2,M_104_2.mp4_sec_0022.jpg,6,208.901,165.901,175.901
M_104_2,M_104_2.mp4_sec_0022.jpg,7,208.5861,165.5861,175.5861
M_104_2,M_104_2.mp4_sec_0022.jpg,8,207.8574,164.8574,174.8574
M_104_2,M_104_2.mp4_sec_0022.jpg,9,208.1641,165.1641,175.1641
M_104_2,M_104_2.mp4_sec_0022.jpg,10,208.3622,165.3622,175.3622
M_104_2,M_104_2.mp4_sec_0023.jpg,1,207.1833,164.1833,174.1833
M_104_2,M_104_2.mp4_sec_0023.jpg,2,208.6519,165.6519,175.6519
M_104_2,M_104_2.mp4_sec_0023.jpg,3,207.9593,164.9593,174.9593
M_104_2,M_104_2.mp4_sec_0023.jpg,4,208.3444,165.3444,175.3444
M_104_2,M_104_2.mp4_sec_0023.jpg,5,208.048,165.048,175.048
M_104_2,M_104_2.mp4_sec_0023.jpg,6,207.7879,164.7849,174.782
M_104_2,M_104_2.mp4_sec_0023.jpg,7,208.0916,165.0916,175.0916
M_104_2,M_104_2.mp4_sec_0023.jpg,8,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0023.jpg,9,209.0865,166.5669,176.4893
M_104_2,M_104_2.mp4_sec_0023.jpg,10,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0024.jpg,1,207.8463,165.0828,174.9172
M_104_2,M_104_2.mp4_sec_0024.jpg,2,208.0961,165.0961,175.0961
M_104_2,M_104_2.mp4_sec_0024.jpg,3,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0024.jpg,4,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0024.jpg,5,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0024.jpg,6,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0024.jpg,7,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0024.jpg,8,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0024.jpg,9,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0024.jpg,10,208.7258,165.7258,175.7258
M_104_2,M_104_2.mp4_sec_0025.jpg,1,209.9098,166.9098,176.9098
M_104_2,M_104_2.mp4_sec_0025.jpg,2,207.4242,164.4242,174.4242
M_104_2,M_104_2.mp4_sec_0025.jpg,3,208.3097,165.3097,175.3097
M_104_2,M_104_2.mp4_sec_0025.jpg,4,209.8869,167.3718,176.3673
M_104_2,M_104_2.mp4_sec_0025.jpg,5,207.6571,164.7103,174.629
M_104_2,M_104_2.mp4_sec_0025.jpg,6,208.7014,165.7014,175.7014
M_104_2,M_104_2.mp4_sec_0025.jpg,7,208.6319,165.6319,175.6319
M_104_2,M_104_2.mp4_sec_0025.jpg,8,208.1175,165.1175,175.1175
M_104_2,M_104_2.mp4_sec_0025.jpg,9,208.1648,165.1737,175.1737
M_104_2,M_104_2.mp4_sec_0025.jpg,10,208.0429,165.0429,175.0429
M_104_2,M_104_2.mp4_sec_0026.jpg,1,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0026.jpg,2,208.0806,165.0776,175.0835
M_104_2,M_104_2.mp4_sec_0026.jpg,3,207.1892,164.1892,174.1892
M_104_2,M_104_2.mp4_sec_0026.jpg,4,210.2003,168.3267,178.0222
M_104_2,M_104_2.mp4_sec_0026.jpg,5,208.051,165.051,175.051
M_104_2,M_104_2.mp4_sec_0026.jpg,6,208.2069,165.2069,175.2069
M_104_2,M_104_2.mp4_sec_0026.jpg,7,208.4804,165.4804,175.4804
M_104_2,M_104_2.mp4_sec_0026.jpg,8,207.02,164.02,174.02
M_104_2,M_104_2.mp4_sec_0026.jpg,9,208.0103,165.0103,175.0103
M_104_2,M_104_2.mp4_sec_0026.jpg,10,207.9956,165.0,175.0
M_104_2,M_104_2.mp4_sec_0027.jpg,1,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0027.jpg,2,210.8514,168.9497,178.5425
M_104_2,M_104_2.mp4_sec_0027.jpg,3,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0027.jpg,4,208.0436,165.0806,174.847
M_104_2,M_104_2.mp4_sec_0027.jpg,5,208.6349,165.6349,175.6349
M_104_2,M_104_2.mp4_sec_0027.jpg,6,207.3119,164.3119,174.3119
M_104_2,M_104_2.mp4_sec_0027.jpg,7,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0027.jpg,8,207.541,164.541,174.541
M_104_2,M_104_2.mp4_sec_0027.jpg,9,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0027.jpg,10,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0028.jpg,1,208.4982,165.4982,175.4982
M_104_2,M_104_2.mp4_sec_0028.jpg,2,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0028.jpg,3,207.8551,164.8551,174.8551
M_104_2,M_104_2.mp4_sec_0028.jpg,4,208.3267,165.3267,175.3267
M_104_2,M_104_2.mp4_sec_0028.jpg,5,208.0067,165.0067,175.0067
M_104_2,M_104_2.mp4_sec_0028.jpg,6,207.2188,164.2188,174.2188
M_104_2,M_104_2.mp4_sec_0028.jpg,7,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0028.jpg,8,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0028.jpg,9,208.0074,165.1759,175.1523
M_104_2,M_104_2.mp4_sec_0028.jpg,10,210.4649,167.4649,177.4649
M_104_2,M_104_2.mp4_sec_0029.jpg,1,209.2712,166.6378,176.6423
M_104_2,M_104_2.mp4_sec_0029.jpg,2,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0029.jpg,3,207.0,164.0,174.0
M_104_2,M_104_2.mp4_sec_0029.jpg,4,207.6733,164.6733,174.6733
M_104_2,M_104_2.mp4_sec_0029.jpg,5,208.003,165.003,174.9734
M_104_2,M_104_2.mp4_sec_0029.jpg,6,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0029.jpg,7,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0029.jpg,8,208.0739,165.0739,175.0739
M_104_2,M_104_2.mp4_sec_0029.jpg,9,207.609,164.609,174.609
M_104_2,M_104_2.mp4_sec_0029.jpg,10,208.9653,165.9808,175.9874
M_104_2,M_104_2.mp4_sec_0030.jpg,1,208.1892,165.1892,175.1892
M_104_2,M_104_2.mp4_sec_0030.jpg,2,207.0,164.0,174.0
M_104_2,M_104_2.mp4_sec_0030.jpg,3,208.0,165.0,175.0
M_104_2,M_104_2.mp4_sec_0030.jpg,4,207.9401,165.0717,174.6866
M_104_2,M_104_2.mp4_sec_0030.jpg,5,208.0081,165.0096,174.9793
M_104_2,M_104_2.mp4_sec_0030.jpg,6,208.065,165.0562,175.0281
M_104_2,M_104_2.mp4_sec_0030.jpg,7,208.8137,165.8137,175.8137
M_104_2,M_104_2.mp4_sec_0030.jpg,8,207.9867,164.9867,174.9867
M_104_2,M_104_2.mp4_sec_0030.jpg,9,207.0,164.0,174.0
M_104_2,M_104_2.mp4_sec_0030.jpg,10,207.4723,164.4723,174.4723
M_104_3,M_104_3.mp4_sec_0000.jpg,1,208.0,165.0,175.0
M_104_3,M_104_3.mp4_sec_0000.jpg,2,207.4627,164.4627,174.4627
M_104_3,M_104_3.mp4_sec_0000.jpg,3,207.4287,164.4287,174.4287
M_104_3,M_104_3.mp4_sec_0000.jpg,4,208.0163,165.0163,175.0163
M_104_3,M_104_3.mp4_sec_0000.jpg,5,207.9852,164.9852,174.9852
M_104_3,M_104_3.mp4_sec_0000.jpg,6,208.3237,165.3237,175.3237
M_104_3,M_104_3.mp4_sec_0000.jpg,7,207.915,164.915,174.915
M_104_3,M_104_3.mp4_sec_0000.jpg,8,208.2106,165.1973,175.2476
M_104_3,M_104_3.mp4_sec_0000.jpg,9,207.3489,164.3489,174.3489
M_104_3,M_104_3.mp4_sec_0000.jpg,10,208.0,165.0,175.0
M_104_3,M_104_3.mp4_sec_0001.jpg,1,207.9874,164.9874,174.9874
M_104_3,M_104_3.mp4_sec_0001.jpg,2,208.3732,165.4161,175.4176
M_104_3,M_104_3.mp4_sec_0001.jpg,3,208.0,165.0,175.0
M_104_3,M_104_3.mp4_sec_0001.jpg,4,207.6652,164.6652,174.6652
M_104_3,M_104_3.mp4_sec_0001.jpg,5,208.0894,165.0894,175.0894
M_104_3,M_104_3.mp4_sec_0001.jpg,6,207.1863,164.1863,174.1863
M_104_3,M_104_3.mp4_sec_0001.jpg,7,209.9224,166.9224,176.9224
M_104_3,M_104_3.mp4_sec_0001.jpg,8,208.7709,165.7709,175.7709
M_104_3,M_104_3.mp4_sec_0001.jpg,9,208.0746,165.0746,175.0746
M_104_3,M_104_3.mp4_sec_0001.jpg,10,208.0296,165.0296,175.0296
M_104_3,M_104_3.mp4_sec_0002.jpg,1,208.8581,165.8581,175.8581
M_104_3,M_104_3.mp4_sec_0002.jpg,2,207.1227,164.1227,174.1227
M_104_3,M_104_3.mp4_sec_0002.jpg,3,208.003,165.003,175.003
M_104_3,M_104_3.mp4_sec_0002.jpg,4,208.0126,165.0126,175.0126
M_104_3,M_104_3.mp4_sec_0002.jpg,5,207.9475,164.9475,174.9475
M_104_3,M_104_3.mp4_sec_0002.jpg,6,209.762,166.4841,177.3296
M_104_3,M_104_3.mp4_sec_0002.jpg,7,208.0,165.0,175.0
M_104_3,M_104_3.mp4_sec_0002.jpg,8,208.0,165.0,175.0
M_104_3,M_104_3.mp4_sec_0002.jpg,9,209.6031,166.3252,177.1707
M_104_3,M_104_3.mp4_sec_0002.jpg,10,207.9675,164.9675,174.9675
M_104_3,M_104_3.mp4_sec_0003.jpg,1,208.0,165.0,175.0
M_104_3,M_104_3.mp4_sec_0003.jpg,2,207.9793,164.9793,174.9793
M_104_3,M_104_3.mp4_sec_0003.jpg,3,207.8064,164.8064,174.8064
M_104_3,M_104_3.mp4_sec_0003.jpg,4,207.9682,164.9534,174.9608
M_104_3,M_104_3.mp4_sec_0003.jpg,5,207.7236,164.9882,174.0998
M_104_3,M_104_3.mp4_sec_0003.jpg,6,207.9948,164.9948,174.9948
M_104_3,M_104_3.mp4_sec_0003.jpg,7,208.0,165.0,175.0
M_104_3,M_104_3.mp4_sec_0003.jpg,8,207.0,164.0,174.0
M_104_3,M_104_3.mp4_sec_0003.jpg,9,208.0,165.0,175.0
M_104_3,M_104_3.mp4_sec_0003.jpg,10,207.9956,164.9956,174.9956
M_104_3,M_104_3.mp4_sec_0004.jpg,1,208.0,165.0,175.0
