,VDO,L*,a*,b*,File_Name,Crop_Index,R,G,B,L_cal,a_cal,b_cal
9567,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0019.jpg,3,24.6471,27.8023,33.7405,17.72,0.15,-4.31
9568,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0019.jpg,4,35.9814,43.2606,45.6863,24.29,-2.41,-2.5
9569,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0019.jpg,5,18.6186,21.621,26.6901,14.73,-0.0,-3.85
9570,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0020.jpg,1,25.7667,29.123,35.1798,18.32,0.1,-4.39
9571,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0020.jpg,2,15.146,18.146,23.146,12.97,-0.17,-3.96
9572,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0020.jpg,3,14.4208,17.423,22.4682,12.57,-0.18,-4.06
9573,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0020.jpg,4,18.6727,21.688,26.7304,14.76,-0.02,-3.84
9574,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0020.jpg,5,22.1661,25.4164,29.9286,16.52,-0.27,-3.46
9575,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0021.jpg,1,17.0552,19.9841,24.9855,13.94,-0.09,-3.82
9576,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0021.jpg,2,20.5726,23.5726,28.5726,15.68,-0.0,-3.76
9577,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0021.jpg,3,19.1227,22.1227,27.1227,14.98,-0.01,-3.79
9578,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0021.jpg,4,15.1635,18.1665,23.1917,12.98,-0.17,-3.98
9579,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0021.jpg,5,37.22,43.0995,47.1133,24.39,-1.46,-3.27
9580,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0022.jpg,1,19.96,22.9437,27.9437,15.38,0.0,-3.77
9581,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0022.jpg,2,19.18,22.18,27.18,15.01,-0.01,-3.79
9582,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0022.jpg,3,19.6576,22.6606,28.3957,15.27,0.2,-4.26
9583,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0022.jpg,4,19.8019,22.7455,27.747,15.29,0.02,-3.77
9584,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0022.jpg,5,23.9883,28.0009,30.6393,17.61,-1.1,-2.32
9585,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0023.jpg,1,24.2171,30.1179,32.7225,18.43,-1.9,-2.55
9586,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0023.jpg,2,42.282,46.7647,52.2884,26.18,-0.52,-3.94
9587,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0023.jpg,3,19.2174,23.5964,27.2882,15.51,-0.97,-3.12
9588,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0023.jpg,4,20.5591,23.7278,28.5363,15.73,-0.13,-3.66
9589,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0023.jpg,5,18.3739,21.3739,26.3739,14.61,-0.03,-3.81
9590,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0024.jpg,1,17.4609,20.4609,25.4609,14.18,-0.1,-3.81
9591,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0024.jpg,2,18.1322,21.1599,26.5794,14.52,0.07,-4.1
9592,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0024.jpg,3,16.6028,19.5418,24.5272,13.71,-0.11,-3.84
9593,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0024.jpg,4,16.7032,19.663,24.6367,13.77,-0.12,-3.82
9594,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0024.jpg,5,35.8757,41.2851,45.2101,23.62,-1.3,-3.18
9595,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0025.jpg,1,17.9523,20.9542,25.9512,14.4,-0.04,-3.83
9596,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0025.jpg,2,17.1574,20.1574,25.1574,14.02,-0.11,-3.82
9597,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0025.jpg,3,19.1462,22.1462,27.1462,14.99,-0.01,-3.79
9598,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0025.jpg,4,20.5015,23.5015,28.5015,15.65,-0.0,-3.76
9599,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0025.jpg,5,19.0488,22.0488,27.0488,14.94,-0.01,-3.79
9600,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0026.jpg,1,21.5261,24.5571,29.4965,16.14,-0.06,-3.72
9601,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0026.jpg,2,14.8799,17.9252,23.0633,12.85,-0.16,-4.08
9602,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0026.jpg,3,15.7377,18.7377,23.7377,13.29,-0.16,-3.91
9603,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0026.jpg,4,36.9509,44.3852,47.4173,24.79,-2.31,-2.88
9604,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0026.jpg,5,16.6594,19.6769,24.6433,13.77,-0.15,-3.83
9605,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0027.jpg,1,19.8739,22.8739,27.8739,15.34,-0.0,-3.77
9606,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0027.jpg,2,16.3695,19.3848,24.3585,13.62,-0.15,-3.85
9607,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0027.jpg,3,22.0622,25.0728,30.0509,16.4,-0.04,-3.73
9608,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0027.jpg,4,20.7923,24.0447,28.4405,15.86,-0.3,-3.4
9609,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0027.jpg,5,26.6435,30.0995,36.1822,18.77,0.06,-4.41
9610,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0028.jpg,1,19.0891,22.0891,27.0891,14.96,-0.01,-3.79
9611,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0028.jpg,2,19.6426,23.5931,26.4456,15.52,-1.01,-2.5
9612,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0028.jpg,3,19.171,22.5581,27.1639,15.14,-0.29,-3.58
9613,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0028.jpg,4,22.1059,26.6827,30.1895,16.96,-1.11,-2.98
9614,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0028.jpg,5,18.8447,21.8447,26.8447,14.84,-0.02,-3.8
9615,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0029.jpg,1,17.8932,20.8932,25.8932,14.37,-0.04,-3.83
9616,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0029.jpg,2,17.9551,20.9551,25.9551,14.4,-0.04,-3.83
9617,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0029.jpg,3,18.6302,22.5464,26.0409,15.03,-0.84,-2.94
9618,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0029.jpg,4,18.3275,21.4314,26.2176,14.62,-0.14,-3.69
9619,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0029.jpg,5,19.9569,23.0982,28.5173,15.46,0.05,-4.07
9620,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0030.jpg,1,14.7194,17.7227,22.7216,12.74,-0.18,-4.0
9621,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0030.jpg,2,16.2853,19.2853,24.2853,13.57,-0.14,-3.87
9622,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0030.jpg,3,17.7603,20.8133,25.7563,14.32,-0.09,-3.8
9623,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0030.jpg,4,16.0082,19.0082,24.0097,13.43,-0.15,-3.89
9624,M_502_3,23.61,0.09,-0.56,M_502_3.mp4_sec_0030.jpg,5,19.0232,22.3715,26.6446,15.04,-0.37,-3.36
9625,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0000.jpg,1,212.6025,216.0411,221.5444,87.72,-0.13,-2.78
9626,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0000.jpg,2,214.2846,220.4636,224.1017,88.9,-1.26,-2.24
9627,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0000.jpg,3,215.0823,219.6084,223.9479,88.76,-0.65,-2.38
9628,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0000.jpg,4,213.6622,221.8609,224.4839,89.19,-2.03,-2.01
9629,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0000.jpg,5,214.4652,220.8095,224.325,89.0,-1.33,-2.21
9630,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0001.jpg,1,214.4517,218.4908,222.9129,88.44,-0.49,-2.37
9631,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0001.jpg,2,215.6994,218.8259,223.7717,88.62,-0.13,-2.5
9632,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0001.jpg,3,212.0068,220.2276,223.0091,88.68,-2.01,-2.08
9633,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0001.jpg,4,214.9694,219.0613,223.5736,88.62,-0.49,-2.41
9634,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0001.jpg,5,215.6574,218.9026,223.7814,88.63,-0.18,-2.48
9635,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0002.jpg,1,215.1301,218.2709,223.143,88.44,-0.15,-2.47
9636,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0002.jpg,2,210.1919,215.3068,220.794,87.38,-0.64,-2.95
9637,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0002.jpg,3,213.3977,219.5265,223.184,88.61,-1.24,-2.25
9638,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0002.jpg,4,211.5254,215.4966,221.191,87.52,-0.26,-2.92
9639,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0002.jpg,5,214.6687,217.8505,222.7202,88.3,-0.16,-2.47
9640,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0003.jpg,1,213.2372,216.756,221.4917,87.93,-0.29,-2.45
9641,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0003.jpg,2,215.0891,218.1519,223.1111,88.41,-0.11,-2.5
9642,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0003.jpg,3,213.6479,219.1329,222.9742,88.53,-1.02,-2.26
9643,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0003.jpg,4,214.2116,219.8656,223.7386,88.75,-1.07,-2.29
9644,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0003.jpg,5,215.2886,218.3175,223.3009,88.46,-0.1,-2.51
9645,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0004.jpg,1,214.1402,218.1915,222.6342,88.34,-0.49,-2.38
9646,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0004.jpg,2,214.6583,218.298,222.9831,88.41,-0.33,-2.44
9647,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0004.jpg,3,215.3024,218.3877,223.3451,88.48,-0.12,-2.5
9648,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0004.jpg,4,215.3685,218.4723,223.4154,88.51,-0.13,-2.49
9649,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0004.jpg,5,215.5554,218.6187,223.5764,88.56,-0.11,-2.5
9650,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0005.jpg,1,214.1075,220.2484,223.9051,88.84,-1.25,-2.25
9651,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0005.jpg,2,215.0816,219.3181,223.7838,88.69,-0.54,-2.4
9652,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0005.jpg,3,213.1409,218.3806,222.4088,88.31,-0.92,-2.32
9653,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0005.jpg,4,213.9478,220.5458,224.0155,88.9,-1.41,-2.21
9654,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0005.jpg,5,212.6654,216.215,221.4495,87.76,-0.21,-2.68
9655,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0006.jpg,1,215.2511,218.4531,223.3447,88.49,-0.17,-2.48
9656,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0006.jpg,2,210.8429,216.3431,221.2326,87.67,-0.85,-2.73
9657,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0006.jpg,3,211.4863,216.8607,221.6702,87.84,-0.83,-2.68
9658,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0006.jpg,4,211.2054,214.82,220.4195,87.32,-0.17,-2.85
9659,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0006.jpg,5,214.5743,220.3698,224.1692,88.9,-1.12,-2.27
9660,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0007.jpg,1,213.8429,220.5933,224.0046,88.9,-1.47,-2.2
9661,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0007.jpg,2,212.4501,217.6905,222.1249,88.1,-0.85,-2.5
9662,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0007.jpg,3,213.384,219.0542,222.873,88.49,-1.08,-2.27
9663,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0007.jpg,4,215.9869,218.9755,223.9755,88.68,-0.08,-2.51
9664,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0007.jpg,5,212.7976,219.5032,222.9636,88.56,-1.45,-2.22
9665,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0008.jpg,1,214.4924,217.5227,222.4883,88.21,-0.1,-2.5
9666,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0008.jpg,2,215.4161,218.4204,223.4161,88.5,-0.09,-2.51
9667,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0008.jpg,3,211.3321,216.8339,221.5195,87.82,-0.89,-2.64
9668,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0008.jpg,4,215.1588,218.9813,223.621,88.61,-0.39,-2.44
9669,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0008.jpg,5,213.9522,220.2738,223.8481,88.83,-1.32,-2.23
9670,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0009.jpg,1,214.835,220.1726,224.1732,88.88,-0.95,-2.31
9671,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0009.jpg,2,214.7298,219.4663,223.7197,88.7,-0.73,-2.36
9672,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0009.jpg,3,215.9531,218.9684,223.9601,88.67,-0.09,-2.51
9673,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0009.jpg,4,215.3864,219.5058,224.0244,88.76,-0.5,-2.41
9674,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0009.jpg,5,214.9455,218.2137,223.0933,88.41,-0.19,-2.49
9675,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0010.jpg,1,215.4892,219.2143,223.8997,88.69,-0.36,-2.45
9676,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0010.jpg,2,213.7487,220.9766,224.1557,88.99,-1.65,-2.15
9677,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0010.jpg,3,215.4095,218.9942,223.73,88.64,-0.31,-2.45
9678,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0010.jpg,4,215.7385,218.9159,223.8301,88.64,-0.15,-2.49
9679,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0010.jpg,5,215.6883,218.8773,223.7828,88.63,-0.16,-2.49
9680,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0011.jpg,1,213.4407,218.1816,222.4066,88.29,-0.74,-2.35
9681,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0011.jpg,2,215.4585,218.8411,223.6564,88.6,-0.23,-2.47
9682,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0011.jpg,3,215.5503,218.5503,223.5503,88.54,-0.09,-2.51
9683,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0011.jpg,4,214.1858,220.5523,224.1008,88.92,-1.33,-2.22
9684,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0011.jpg,5,214.7855,217.7985,222.792,88.3,-0.09,-2.51
9685,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0012.jpg,1,212.283,217.0776,221.6995,87.94,-0.69,-2.54
9686,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0012.jpg,2,215.4126,218.699,223.5558,88.56,-0.2,-2.48
9687,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0012.jpg,3,214.9248,218.3474,223.145,88.44,-0.25,-2.47
9688,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0012.jpg,4,215.967,219.3294,224.1482,88.76,-0.23,-2.47
9689,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0012.jpg,5,212.5229,215.5631,221.5816,87.61,0.07,-2.97
9690,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0013.jpg,1,214.4089,220.7834,224.3401,88.99,-1.33,-2.23
9691,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0013.jpg,2,214.059,220.6866,224.1335,88.94,-1.43,-2.21
9692,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0013.jpg,3,210.5832,214.7626,220.9537,87.28,-0.24,-3.17
9693,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0013.jpg,4,215.2039,218.959,223.5893,88.61,-0.37,-2.43
9694,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0013.jpg,5,214.615,218.9357,223.2888,88.56,-0.59,-2.36
9695,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0014.jpg,1,214.2137,219.8243,223.691,88.74,-1.05,-2.28
9696,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0014.jpg,2,214.4903,219.0528,223.3378,88.58,-0.67,-2.36
9697,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0014.jpg,3,210.3319,214.7056,220.9749,87.25,-0.29,-3.22
9698,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0014.jpg,4,211.5666,214.6885,221.0446,87.33,0.1,-3.13
9699,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0014.jpg,5,215.0317,218.9854,223.5556,88.6,-0.44,-2.42
9700,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0015.jpg,1,211.0857,219.6896,222.3811,88.48,-2.14,-2.08
9701,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0015.jpg,2,210.9021,217.8176,221.2213,88.01,-1.52,-2.22
9702,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0015.jpg,3,211.2228,219.7848,222.5052,88.51,-2.13,-2.09
9703,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0015.jpg,4,210.8698,217.7929,221.2073,88.0,-1.52,-2.23
9704,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0015.jpg,5,210.4269,217.8927,221.0875,87.99,-1.72,-2.19
9705,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0016.jpg,1,212.9163,217.6315,221.9794,88.12,-0.71,-2.41
9706,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0016.jpg,2,215.618,219.0619,223.871,88.67,-0.25,-2.47
9707,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0016.jpg,3,215.884,218.884,223.8797,88.65,-0.09,-2.51
9708,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0016.jpg,4,210.3317,214.651,220.9998,87.24,-0.26,-3.25
9709,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0016.jpg,5,214.313,220.4075,224.0799,88.89,-1.23,-2.25
9710,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0017.jpg,1,213.5316,220.1055,223.583,88.76,-1.41,-2.21
9711,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0017.jpg,2,211.3359,214.7201,220.7781,87.32,-0.03,-3.02
9712,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0017.jpg,3,215.7599,218.7599,223.7556,88.61,-0.09,-2.51
9713,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0017.jpg,4,214.8333,217.8438,222.833,88.31,-0.09,-2.51
9714,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0017.jpg,5,211.4618,215.7145,221.2882,87.57,-0.37,-2.9
9715,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0018.jpg,1,214.0839,217.2765,222.2044,88.12,-0.16,-2.5
9716,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0018.jpg,2,213.9203,219.6771,223.4538,88.69,-1.11,-2.26
9717,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0018.jpg,3,215.5521,218.869,223.7201,88.62,-0.21,-2.48
9718,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0018.jpg,4,215.6632,218.8891,223.779,88.63,-0.17,-2.48
9719,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0018.jpg,5,212.5123,217.5352,222.0126,88.07,-0.78,-2.5
9720,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0019.jpg,1,214.2199,220.6555,224.1748,88.95,-1.36,-2.22
9721,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0019.jpg,2,213.9812,219.8505,223.618,88.73,-1.15,-2.27
9722,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0019.jpg,3,215.7181,219.1109,223.6347,88.68,-0.28,-2.34
9723,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0019.jpg,4,213.7338,218.2576,222.5029,88.33,-0.67,-2.34
9724,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0019.jpg,5,215.1901,218.7311,223.4628,88.55,-0.29,-2.45
9725,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0020.jpg,1,215.401,219.1804,223.8404,88.68,-0.38,-2.44
9726,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0020.jpg,2,214.2453,220.4423,223.6999,88.89,-1.33,-2.08
9727,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0020.jpg,3,214.2731,218.5566,222.9711,88.44,-0.57,-2.39
9728,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0020.jpg,4,213.77,220.9188,223.746,88.97,-1.69,-1.99
9729,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0020.jpg,5,214.2834,217.3292,222.3505,88.15,-0.1,-2.53
9730,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0021.jpg,1,216.0,219.0,224.0,88.68,-0.09,-2.51
9731,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0021.jpg,2,211.1232,214.463,220.9859,87.25,0.07,-3.22
9732,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0021.jpg,3,210.5588,214.9401,220.9652,87.32,-0.33,-3.11
9733,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0021.jpg,4,212.3584,215.8442,221.6035,87.66,-0.11,-2.9
9734,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0021.jpg,5,215.1677,219.1939,223.7523,88.67,-0.47,-2.42
9735,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0022.jpg,1,214.0801,220.4461,224.0115,88.89,-1.33,-2.23
9736,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0022.jpg,2,211.8041,215.2161,221.3613,87.48,-0.02,-3.06
9737,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0022.jpg,3,215.3555,219.6095,224.0693,88.78,-0.55,-2.4
9738,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0022.jpg,4,213.2531,216.3238,222.0779,87.84,0.02,-2.85
9739,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0022.jpg,5,214.6338,220.7082,224.3984,88.99,-1.22,-2.25
9740,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0023.jpg,1,214.6135,219.3285,223.5949,88.66,-0.72,-2.37
9741,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0023.jpg,2,213.6115,216.7872,222.0004,87.97,-0.1,-2.63
9742,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0023.jpg,3,214.3974,220.6241,224.2448,88.95,-1.28,-2.24
9743,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0023.jpg,4,214.9944,217.9944,222.9944,88.36,-0.09,-2.51
9744,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0023.jpg,5,211.6977,214.9378,220.5557,87.39,-0.06,-2.81
9745,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0024.jpg,1,213.6095,217.0537,221.834,88.03,-0.26,-2.46
9746,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0024.jpg,2,213.6612,217.045,221.9504,88.03,-0.22,-2.51
9747,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0024.jpg,3,212.7265,218.7411,222.613,88.37,-1.18,-2.33
9748,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0024.jpg,4,214.3207,219.6064,223.6215,88.7,-0.93,-2.32
9749,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0024.jpg,5,214.8563,220.1082,224.1462,88.86,-0.92,-2.32
9750,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0025.jpg,1,215.4008,219.5308,224.0433,88.76,-0.51,-2.41
9751,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0025.jpg,2,215.6124,218.8405,223.5204,88.61,-0.21,-2.39
9752,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0025.jpg,3,215.7902,219.0375,223.9271,88.68,-0.18,-2.49
9753,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0025.jpg,4,215.5411,219.513,224.0954,88.77,-0.45,-2.43
9754,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0025.jpg,5,215.5626,219.2911,223.978,88.72,-0.36,-2.45
9755,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0026.jpg,1,212.4334,215.9165,221.4984,87.68,-0.13,-2.82
9756,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0026.jpg,2,212.1613,216.732,221.4282,87.85,-0.61,-2.55
9757,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0026.jpg,3,212.7994,218.4816,222.2612,88.31,-1.09,-2.26
9758,M_444_1,90.58,2.0,-7.76,M_444_1.mp4_sec_0026.jpg,4,212.2532,215.3341,221.1984,87.53,0.03,-2.9
